store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),update_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
2378828776344066188,2,0,0,58,0,0
860340575392602255,12,23,106,48,0,32
2311767155154098318,9,19,82,51,4,56
5871554409779107988,58,20,83,2,3,55
5855218616812771478,7,3,18,53,3,18
1060707578719574169,12,15,62,48,0,20
3829825085326760091,1,19,83,59,4,55
4521472232575735964,5,19,44,55,4,39
2973766607541934236,3,9,35,57,5,49
517772949410519198,3,3,25,57,7,48
1100614298082810014,2,0,0,58,0,0
5666826500323186845,35,6,29,25,6,41
4592553563208423587,8,13,55,52,6,59
476662312967805097,57,0,8,3,10,52
5426534283816212648,55,0,0,5,23,138
8401159144859343018,5,4,23,55,6,33
3050709901572905133,53,0,0,7,16,96
7444716675586660524,6,3,14,54,6,47
4399031010188236974,8,7,33,52,6,45
8133305591326218415,12,4,18,48,0,6
1864162454179092663,8,5,27,52,6,38
8251997657888954549,11,7,31,49,5,43
1413044274870687929,12,0,0,48,0,0
3155975026942056635,28,4,52,32,10,31
1795568582723410111,59,23,81,1,0,57
3093705231015680190,29,0,0,31,0,0
6598075333747906753,9,4,25,51,6,35
7839197397924518082,39,8,26,21,6,32
4971975599908001988,23,0,3,37,10,57
1847165866796783822,8,1,4,52,0,2
5519546548733745356,57,0,0,3,2,16
8986636911105775821,12,9,37,48,6,49
2159054791564794064,53,0,0,7,14,83
8100536270203164879,8,5,27,52,4,38
829322583666301139,37,3,14,23,0,18
6225914796752050385,2,9,47,58,7,51
3396099702754121941,3,9,45,57,6,45
8428549895851284692,47,0,0,13,12,72
3662278688881318103,5,5,26,55,7,42
2274665995922217174,56,0,0,4,23,138
6903259815394056408,54,0,0,6,23,138
260465380976367836,2,7,21,58,5,21
2955578391578187997,2,8,38,58,6,38
1960891976176802017,32,8,26,28,6,32
5233454347759753445,11,0,0,49,0,0
3091451670396868844,47,0,0,13,0,0
3430583797540821233,9,19,82,51,4,56
8457830603693431027,9,20,82,51,3,56
1230271030719125752,2,4,33,58,3,41
1849316319001417979,1,8,34,59,6,50
3705229786086545658,6,6,27,54,6,42
7560294255219677434,14,0,9,46,1,107
6468596973381425406,49,5,27,11,6,51
404347378606512385,8,0,0,52,0,0
3981684780387997956,10,23,106,50,0,32
5627202688410786056,6,0,0,54,0,0
5839832596280678667,51,0,0,9,23,138
1263828702133426446,57,19,81,3,4,57
1474571651420035343,59,0,0,1,0,0
5481601781189253393,47,0,2,13,11,62
3182483432348915988,1,0,0,59,23,138
3457718633469384982,12,0,0,48,0,0
4532013449062979863,2,0,0,58,0,0
1657914466179881241,12,6,30,48,0,6
3585649224838781210,52,0,3,8,2,11
7867185941212567833,5,1,16,55,9,44
5963244290990414105,51,0,0,9,13,78
4016252838167779616,9,19,80,51,4,58
291150013994047777,9,0,0,51,0,0
8648927521389910305,4,5,28,56,6,52
3808691522792855844,9,10,44,51,6,57
6686121439004268836,7,16,65,53,0,22
3302025903868811555,12,7,34,48,6,48
2003701149761575206,11,23,105,49,0,33
5026058740465473831,55,0,0,5,23,138
3551223268508178731,4,8,33,56,6,47
5541693493768689964,9,0,18,51,4,8
2489755613113194798,9,19,83,51,4,55
2456526952927631665,4,19,82,56,4,56
3299135646704474418,51,0,0,9,23,138
2747280671840540979,8,0,0,52,0,0
1329704620440688949,11,18,81,49,5,57
1285068832352803127,2,6,31,58,7,50
5599393017623648566,8,8,43,52,5,35
2527043948473227576,46,0,0,14,0,0
1656851856536115514,10,4,36,50,6,52
2666209032810109242,59,19,81,1,4,57
2194711290243914044,7,0,7,53,14,71
6495617221667952956,58,1,4,2,0,2
5750671646927722816,1,0,0,59,0,0
5362899953422899521,8,11,49,52,6,53
3655650613250267458,12,4,21,48,6,39
5368456445678819655,8,0,0,52,0,0
6164497053337196872,1,15,68,59,0,22
1136959594363361613,8,19,82,52,4,56
2742922331345394000,11,8,33,49,6,60
6326366222216567119,55,0,3,5,12,71
4016759234917767506,1,19,82,59,0,31
2275339947096152404,5,19,82,55,4,56
3197675147181791575,11,18,80,49,5,58
7719273265680521560,1,0,0,59,23,138
7919799563790260571,2,5,25,58,6,41
8926338886802512220,3,3,13,57,0,5
5535800002059704669,45,8,39,15,4,31
6801672350951151970,55,0,0,5,11,63
1902522295899527525,47,0,0,13,12,76
8800535190156024163,7,13,51,53,5,57
6541808246079592805,15,0,4,45,15,85
1256671219198171494,33,7,24,27,8,57
8672482905256302952,9,6,27,51,6,45
7738559705422502250,10,6,28,50,7,50
4230671661085694318,51,0,0,9,23,138
1829113327666665840,10,0,22,50,3,16
8012444634851776882,0,20,83,60,3,55
6484467892009081204,58,0,0,2,0,0
633453379632208246,10,6,26,50,6,49
7182930638139234680,51,0,0,9,14,58
4899908252434864508,52,0,0,8,11,66
1536282942522530181,55,0,0,5,12,76
3658551642872715656,2,0,0,58,0,0
9107083553419565446,52,6,29,8,6,43
7398164748496935304,11,19,83,49,4,55
988923299049118093,2,19,82,58,4,56
3823771288903784844,58,18,21,2,5,66
8415989057721047435,54,0,0,6,13,78
6950897736173197710,12,0,0,48,0,0
4988851416426650000,5,9,39,55,2,21
8659692992028645780,6,3,20,54,6,37
4554417921003788697,59,2,8,1,0,4
4345398005440420249,24,4,21,36,7,57
5009413255373461915,39,4,27,21,5,27
171819201025808799,10,1,15,50,2,7
8235697395119495581,5,11,43,55,6,55
6305833112798468513,54,1,3,6,6,42
6064776041114081701,3,7,28,57,5,44
7871708103117511084,51,0,0,9,23,138
7112029927194761648,12,0,0,48,0,0
3588760560143669684,2,19,83,58,4,55
336639024708327862,48,0,0,12,23,138
8177720468539840951,1,19,82,59,4,56
7552954725190179256,27,7,32,33,6,46
4414044178293201342,53,0,0,7,12,76
3910888466565831103,7,19,83,53,4,55
6560121894052731327,27,0,24,33,13,64
2240093105897642438,7,4,22,53,7,46
5896480123171281359,9,5,27,51,6,39
4740534269615446483,53,0,0,7,11,66
455892546794002902,7,6,35,53,6,48
5925368356285192660,7,9,43,53,6,37
6743176081290009055,57,19,82,3,4,56
6100384905173899743,5,7,33,55,6,45
8484737722203249126,12,19,82,48,4,56
6587063048059918827,12,0,0,48,0,0
7011132323267779050,45,4,21,15,6,39
4367281006041733615,7,9,27,53,5,31
5852563806410480113,4,5,28,56,6,51
7832590722878413297,5,1,3,55,0,3
2319547549002308084,10,0,0,50,0,0
3513036980200479218,59,0,0,1,0,0
1881687535241894391,7,0,11,53,0,6
4090481524831590900,58,0,0,2,19,114
223111248623147507,58,0,0,2,10,60
1385981449694583295,3,0,0,57,0,0
1710840337510308352,50,0,0,10,23,138
5907584646518708736,48,6,18,12,2,16
2223588102521133572,58,6,31,2,6,52
4043114406104046085,9,0,0,51,0,0
1597582547706288646,47,0,9,13,23,129
8524546709870877191,54,0,0,6,10,62
7988087393647335944,0,7,23,60,6,30
3389351050155956747,5,6,40,55,6,44
3487336891550439948,6,13,54,54,6,60
1862561595687377423,58,0,0,2,13,78
6707057414726326798,5,2,19,55,4,51
4053941272932293138,8,0,0,52,0,0
4681787339083061782,49,0,9,11,7,65
1996431885715511835,50,6,25,10,6,24
1966508353124309532,25,0,0,35,0,0
6123134674757720604,10,6,28,50,6,44
3762733993058343454,8,8,26,52,6,32
1873845875888232996,10,6,27,50,6,45
864431652083407397,52,0,0,8,23,138
15594282037189158,4,2,9,56,0,7
8161771970916719140,11,4,27,49,0,34
7238831591513594405,11,19,81,49,4,57
5564328728704031270,44,0,4,16,14,80
7753932206671108647,12,11,43,48,6,55
2843922073605282342,52,0,1,8,3,17
1656745986206603821,55,0,0,5,15,98
2575240301672143405,57,20,81,3,3,57
1015214744820193842,11,9,37,49,6,53
3112098270997060146,7,8,25,53,6,33
3112713483451701812,5,18,78,55,0,30
5534221444308703797,4,13,54,56,6,60
4326213301078071863,54,0,0,6,23,138
1607729202353412665,4,19,82,56,0,32
117659288711469627,6,4,29,54,6,58
7588784486991764031,44,8,26,16,6,32
403228419451722311,5,8,38,55,6,46
3358855866315381318,0,0,0,60,11,54
7182591324793805386,13,18,79,47,5,59
3209220192950262349,5,8,37,55,3,23
2093727077007104591,50,0,0,10,23,138
723005028945435219,6,6,29,54,7,50
8100411688707758673,4,5,27,56,6,39
5487701746107193940,11,10,46,49,6,50
1582460796701317722,5,10,41,55,6,46
350773269257067104,9,0,2,51,0,27
7005157543601773150,2,19,83,58,4,55
6249167890280127074,12,6,29,48,6,43
3001693339384060516,8,0,2,52,11,64
1597056860089064037,12,9,23,48,6,39
817726322998385254,47,0,0,13,23,138
1655838063357762151,58,0,0,2,7,56
8358614660746386022,10,6,31,50,6,36
6365445969687059049,8,8,34,52,6,50
4494799884374383212,50,0,0,10,1,6
5330324166726392432,10,19,83,50,4,55
462436365016668786,33,3,21,27,7,52
3867402244809431667,38,0,0,22,0,0
4819303266845858418,11,1,6,49,0,1
3669088117873875577,52,0,0,8,8,82
2164620397703010940,6,6,28,54,7,52
3928497663655320190,12,5,25,48,6,43
4583175632385350277,6,8,42,54,6,51
5287973448863488646,48,0,0,12,0,0
2669346356105288328,3,2,10,57,0,2
1392121899403745938,6,5,23,54,7,49
8685768227200604819,58,7,32,2,2,35
3502823169809521301,12,0,0,48,0,0
4605930245483207319,13,19,83,47,4,55
8537782465036163733,48,0,2,12,8,46
9120820641756682904,6,4,21,54,6,39
6346860309109709465,2,12,38,58,6,36
7089226158531123869,17,0,2,43,12,70
3061499441969371808,57,0,0,3,17,102
1187163845750987431,6,17,68,54,0,30
8858630212429552295,10,0,0,50,0,0
5693945648443136681,13,0,0,47,23,138
5222633438512913066,57,19,83,3,4,55
9157859246614551208,11,19,82,49,4,56
3926092799675996844,10,19,82,50,4,56
7883294653851441833,58,8,42,2,5,32
5553157613094312622,11,19,82,49,4,56
5330371833687349934,7,0,0,53,0,0
5045057438867233456,42,0,8,18,13,82
6393146745620732594,57,19,83,3,4,55
3908467584741382835,10,4,21,50,7,47
7268756666846583478,44,15,42,16,0,48
2916358158094015162,6,4,27,54,5,27
1600782661161589441,10,0,31,50,3,22
4553326970205477576,8,19,83,52,4,55
8597302817081006794,48,0,0,12,2,12
7010213541978020555,13,23,106,47,0,32
7012233403126258379,59,19,82,1,4,56
8530682066264693453,32,0,0,28,0,0
8026098285581802192,52,0,0,8,13,78
1644764308760140500,11,19,83,49,4,55
7018145059038960343,8,2,16,52,5,37
763392497407400668,3,7,37,57,6,53
2629184682400455388,54,0,0,6,13,78
14830874186554081,5,19,82,55,0,32
4766824697735125732,57,20,83,3,3,55
7860979717434645220,50,0,0,10,16,96
3163478477633067751,10,2,28,50,11,50
2222659961197665002,4,8,33,56,5,47
6651116329301285608,53,0,0,7,11,64
3325046510101830385,8,14,60,52,0,26
7716116137408994033,6,1,4,54,0,2
8624699996973144820,10,0,0,50,0,0
5180135129155115765,12,5,23,48,6,43
426390918794091260,1,12,43,59,6,35
9200856878199184121,55,0,0,5,13,77
3807881142261750526,31,14,60,29,0,26
7025508034998115071,57,6,30,3,1,27
956668268808968967,4,5,34,56,6,43
2486167443695475464,12,0,0,48,0,0
4841520953351871245,58,6,31,2,6,41
8882933735809555215,9,19,82,51,4,56
4081645143271480081,55,0,0,5,23,138
6904451936763091740,8,7,30,52,1,18
8567357056104766237,9,19,76,51,4,40
8762365430607158049,53,8,24,7,6,32
696993743185550117,0,0,0,60,23,138
4880550439290510119,56,0,0,4,23,57
6817327931256412969,7,2,31,53,10,52
3418271581625916205,7,10,37,53,5,44
3457349440526949167,49,0,1,11,3,44
1029401875370154802,9,3,20,51,1,22
5065763601269594929,53,19,49,7,4,37
675996890790796084,53,0,0,7,13,64
6357011602999941939,56,0,0,4,12,66
1451852806427843383,11,3,19,49,6,39
6556051341274028854,51,0,0,9,13,78
7478014457302391612,11,0,2,49,12,70
1844746250096089921,51,0,9,9,23,129
5597084868209253186,32,5,25,28,6,29
3539129497723935565,55,0,0,5,23,48
5622455737246620495,1,0,0,59,23,138
7116046242580699984,8,6,36,52,6,47
8696915118823971670,53,0,0,7,23,138
8407934146313821017,50,0,0,10,5,30
621044517931883366,57,23,106,3,0,32
4099161306140613482,11,10,47,49,4,45
1647624536216804204,48,0,0,12,23,138
1324966921919667055,7,5,24,53,6,44
6245188236554378094,8,2,25,52,3,33
4555993960611126128,4,4,25,56,6,35
6702750715484150637,12,7,33,48,6,47
4517711786300316532,8,8,26,52,6,32
4611767704502442878,11,19,82,49,4,56
5629753151762504575,56,0,0,4,10,62
1499986363897846660,12,0,0,48,0,7
3970239743429385093,10,17,70,50,0,28
8236634095009962883,52,0,0,8,0,0
5116207495649368965,1,0,0,59,9,54
1876889384293276558,58,1,3,2,0,3
879401411014204303,4,4,19,56,0,5
6207556023148354450,49,0,0,11,23,138
4890018019839777683,52,0,0,8,13,78
61249558930922388,0,0,0,60,13,73
309735876414151577,3,15,59,57,0,21
1955253343388998556,46,19,40,14,4,42
1584227832228748191,30,0,0,30,0,0
7292389554145336221,29,0,3,31,3,22
7473650391330331551,8,19,82,52,4,56
210468821879069602,44,1,4,16,0,2
2234064993186978722,48,3,14,12,4,27
6605212453505276838,7,5,25,53,6,43
6091506400240409510,6,0,0,54,0,0
3716472169061358503,12,4,22,48,0,4
5724648593606384553,4,6,26,56,6,46
3394966524821445547,11,0,0,49,0,0
4901729686038846379,9,7,32,51,6,42
2797134052594719661,49,6,28,11,6,47
2441408053249350573,11,0,0,49,0,0
8976604089487432618,56,0,0,4,7,42
2401502577370045362,44,7,31,16,6,47
3719328422544055221,11,1,3,49,0,3
6006433073177336757,7,6,28,53,0,8
2649340245056723895,11,20,84,49,3,54
2518194778748263352,6,7,36,54,6,52
6347156322728385460,50,0,0,10,23,138
2822784526370905029,1,4,22,59,0,21
2712896568790981573,5,7,37,55,6,53
8810167961779411908,59,0,1,1,1,5
2223988864593664971,3,9,37,57,6,53
5699775637127338957,12,7,32,48,6,46
7305384795247942606,3,8,37,57,6,46
7893080836603321302,52,8,42,8,5,32
1202271886462753753,6,5,23,54,6,43
3488124198783589340,58,18,79,2,5,59
1581303026425371614,57,0,0,3,11,67
5995819626305166303,10,0,2,50,1,18
547470593380883426,9,19,83,51,4,55
5708123000330918881,5,6,23,55,0,13
4816952706418514915,12,5,11,48,1,25
8390953358886018018,58,20,78,2,3,60
7856199728970963942,56,0,0,4,11,66
7093805188018084840,9,17,70,51,0,28
7859637696601922537,1,4,36,59,6,52
2819692520530320363,5,10,44,55,5,36
3743279723291384813,59,19,82,1,0,32
1275814811760401388,48,0,3,12,12,69
4633173834833828846,34,1,5,26,0,1
6704022928469466095,57,5,34,3,7,43
978903795086236656,55,0,0,5,10,72
3151957513212926962,9,3,18,51,6,36
2602758631128177651,6,0,0,54,0,0
3413038166758923254,3,8,34,57,6,50
7409811026710436853,9,0,0,51,0,0
4041381601238850553,52,6,27,8,6,45
8239181172658805751,6,6,33,54,6,52
4532364565858360313,54,0,0,6,23,138
6806926301134756859,10,6,37,50,6,46
2403370686883765246,12,0,0,48,0,0
722519138270813185,58,10,42,2,5,48
6308782379090025472,4,6,35,56,6,47
2541868558652218376,57,20,83,3,3,55
2155430267808979977,12,7,32,48,6,48
1993066625877875722,12,0,2,48,13,78
3139999521285577736,58,0,0,2,14,84
4764970394727226380,51,0,2,9,11,74
4928102158213913614,8,19,76,52,4,40
4605659229761313808,11,10,43,49,6,53
2755530136597699601,47,0,0,13,13,78
1342859910287268882,56,0,0,4,7,74
8446200263912594459,10,19,82,50,4,56
7108545006153997346,59,1,5,1,0,1
6827044226832571427,7,5,30,53,6,48
7911290077928954926,11,6,25,49,6,47
6603168413379009589,10,20,83,50,3,55
5751929265034271798,54,0,0,6,11,66
1660456745526991929,8,11,49,52,6,53
2647013408110156856,11,11,50,49,6,51
3433190788806941754,10,7,32,50,6,48
2542787824689290301,11,19,79,49,4,59
2247703802693065795,11,6,34,49,5,43
1855141443089112132,55,0,0,5,0,0
4527479914415922243,53,0,0,7,23,115
5355001519649332293,48,0,0,12,23,138
4870998304192306246,9,0,0,51,0,0
5559148982342884422,53,0,0,7,12,72
2998638671895927878,58,0,0,2,11,68
4951831036574342217,10,0,0,50,0,0
5350661017439280202,29,10,48,31,7,54
2596006077722827851,8,5,34,52,7,43
3907104624219954253,9,15,62,51,0,28
2235757724417334351,12,8,41,48,6,36
8962557678990728264,11,19,82,49,4,56
1124015659351481418,52,0,0,8,23,138
3328675572899585110,3,7,21,57,6,24
3499744142840274007,6,0,2,54,1,4
3172447663589071960,9,19,82,51,0,32
1723918486626638942,11,23,106,49,0,32
6430728117446122590,6,8,36,54,6,48
6091766661859974239,7,0,0,53,0,0
7129609780479695974,7,6,17,53,6,27
400616917847252076,5,3,16,55,0,4
2058189331038936173,6,7,30,54,4,37
7291301740826303595,2,4,19,58,0,5
3112963859409837163,43,0,5,17,11,61
1431520417395514482,8,19,82,52,4,56
3528488990514125938,9,5,35,51,6,45
4947206633794280564,9,6,32,51,6,53
1922254839371406455,11,5,30,49,8,48
5845362972204604534,2,6,29,58,6,43
464711645090421883,6,9,37,54,6,49
8955454393265331324,10,2,10,50,0,2
2040863368312364161,27,6,28,33,7,52
803697112489467013,52,0,2,8,12,70
6528136910022483077,6,6,19,54,7,34
5314836746680900743,47,0,2,13,12,70
1722626149238512782,11,2,10,49,1,35
5176185800499436684,2,3,17,58,5,35
5281630404354055315,52,0,0,8,13,78
247257093746400410,12,19,82,48,4,56
2543702618684693657,8,1,4,52,0,2
4992351548491832472,47,0,0,13,0,0
1050423000865414301,6,17,70,54,0,28
4570507088655064225,50,0,0,10,23,138
2720596710247570595,56,0,0,4,13,78
4962791351847951525,1,9,41,59,6,49
5776867452864699560,9,5,28,51,7,55
812953288352668843,2,10,47,58,6,49
7946526070752779433,3,8,29,57,6,45
6363667696664616107,58,2,10,2,0,2
3729068099739262121,1,0,0,59,23,138
5906300372888624299,57,0,0,3,12,74
6755492033874402478,59,23,106,1,0,32
1905654344866045105,57,0,0,3,23,138
3470611313735900335,48,0,0,12,13,78
8053569732676492465,50,0,2,10,9,52
1866843925037358262,8,5,28,52,6,43
6587943620653882557,12,0,0,48,0,0
284602351764806848,59,1,5,1,0,1
5692146340058537151,12,18,79,48,5,59
6163165919739157695,50,0,0,10,23,138
3722598133381078210,30,15,68,30,0,22
6801222513249393858,11,11,48,49,6,46
6948197723148786882,12,6,57,48,1,33
8478659457975884995,1,0,0,59,0,0
1865300673614060744,9,8,34,51,6,48
2681100608050207944,39,8,42,21,5,32
6991361020939148489,12,5,44,48,2,30
6628195500074212555,7,1,3,53,0,3
6446327043621166284,12,1,3,48,0,3
7465178906537008332,10,0,2,50,11,62
3068127015204330700,54,0,0,6,12,72
1815601811276700879,50,0,0,10,7,66
1319163676875496665,6,5,21,54,1,15
6666934422919388376,10,19,83,50,4,55
4038314618594925786,53,0,0,7,2,14
922677094745545948,59,0,0,1,0,0
8935095520410442970,58,19,82,2,4,56
6626583690575420636,49,0,0,11,0,0
4605329018040917215,50,0,0,10,23,138
760552083015605473,1,9,45,59,6,45
5370367992355495137,59,20,83,1,3,55
1610740661808471268,0,0,0,60,11,67
2902617107805445350,2,1,5,58,0,1
3796548763605769448,0,0,0,60,0,0
8544584557877468391,10,13,53,50,6,57
8525451791024495847,5,2,10,55,0,2
5739845485401709808,47,0,0,13,23,138
3331239004895026419,57,8,28,3,6,32
6059015472672021760,10,18,82,50,5,56
5770231013058256132,9,19,80,51,4,58
3992846011836996870,58,5,32,2,6,48
1048044940732308745,58,0,0,2,11,66
108258734115101969,9,17,68,51,0,30
8085991105980308758,52,4,20,8,0,6
6366840516526120217,12,6,30,48,6,45
7470331207943527704,9,5,49,51,6,41
5942370760101567771,12,19,81,48,4,57
3960938624827432222,5,1,10,55,22,128
5483820175624871199,6,0,0,54,0,0
79135691913174305,48,0,0,12,23,138
255281555607428387,57,9,72,3,14,66
2093253001538706725,0,0,2,60,12,70
5856713553754135846,3,6,30,57,6,43
9153472472329657638,9,5,25,51,6,41
6453788564408180006,53,0,3,7,11,66
1659067365537848621,2,2,10,58,0,2
4573765502655175981,59,19,82,1,0,32
4341690153303153971,2,12,43,58,6,35
4697368551651056948,6,4,24,54,4,24
8162647038864366900,9,16,65,51,7,73
4724461169127726393,12,20,83,48,3,55
533257059819494716,50,0,0,10,0,0
6837508001132813627,44,5,26,16,6,34
2269214536377736513,0,0,0,60,0,0
8258804424046746943,7,6,30,53,6,42
3473912339016293699,50,0,0,10,23,138
3565693948019711300,50,12,52,10,6,56
7758862105355689282,47,0,0,13,23,138
7220431637137595716,59,15,68,1,0,22
2787667674282499399,7,18,80,53,5,58
3656434493650509126,9,11,48,51,6,54
1801034628435451207,55,0,0,5,3,41
1397463532938403151,52,0,0,8,12,77
5964788600058813775,47,0,0,13,2,12
1047536633268444497,51,0,0,9,23,138
7124899807841885520,7,4,22,53,0,4
4725037797571566935,59,0,0,1,14,84
7168727831920647512,2,12,45,58,6,53
7337410678622887261,7,4,19,53,0,5
6629680266606615902,49,0,0,11,13,78
1830224681860177250,4,5,28,56,6,39
5577722409796050275,39,0,0,21,0,0
6572750966483197283,47,0,0,13,23,138
4213900563086548333,1,5,24,59,7,48
6676286045467549037,6,18,81,54,5,57
2449249951080947053,56,0,0,4,2,12
3620205501319421296,2,19,67,58,4,49
2141385027021675889,56,0,0,4,10,60
8840507338281164144,9,19,82,51,4,56
2330884659575594352,1,0,0,59,23,138
1379459755140619639,32,8,36,28,6,48
2520987288224669052,55,0,0,5,13,64
4473673004443213186,48,0,0,12,23,138
359002772417355141,6,9,36,54,6,45
8932425638478224773,10,0,3,50,14,68
862017100400172427,10,0,0,50,0,0
3524765298636135820,10,4,27,50,6,46
438626569442631056,9,7,35,51,10,65
2418585462528908688,49,0,0,11,23,138
3846497499881872792,51,17,70,9,0,28
2275768121339256219,8,0,0,52,0,0
6816342828686843292,9,23,106,51,0,32
6590645628892061084,12,0,0,48,0,0
3304832135869406624,57,18,78,3,5,60
3186178442210385316,4,6,26,56,5,38
2761752602748165541,47,0,2,13,12,70
6367987277175397798,48,1,10,12,22,128
1904192676355612077,25,6,30,35,0,6
2960079129465396659,56,0,0,4,13,75
7832076012890332596,11,9,18,49,6,27
3920093715301998010,53,0,0,7,11,66
9076437518104894911,10,19,83,50,4,55
6219679476701011393,50,0,0,10,23,138
3261499711683468740,2,3,21,58,6,28
7491238105264364999,26,13,55,34,6,59
8657506400938761672,9,2,12,51,7,49
3360859314718875082,11,19,80,49,4,58
5123043777683922379,1,0,2,59,11,75
8236453004101688782,29,0,1,31,6,35
9094899234157960657,0,5,38,60,6,52
7639398091911765458,11,18,78,49,5,60
7310229837031644627,10,11,49,50,6,52
8024040556936961492,6,4,24,54,7,40
8496299046890675668,56,0,0,4,13,78
3439809036631514585,0,6,32,60,6,53
8005273041461452250,8,5,25,52,6,31
1817772119966326239,53,0,0,7,1,6
4625823367156964830,51,11,50,9,6,50
8455210725119532512,1,0,0,59,0,0
3328706894913969635,5,4,23,55,6,37
4881454844283362791,6,10,47,54,7,55
